"Step","251028_normalized_zwidth_v1 - geom/py","251028_normalized_zwidth_v1 - geom/py__MIN","251028_normalized_zwidth_v1 - geom/py__MAX"
"2209","0.13879999901982956","0.13879999901982956","0.13879999901982956"
"2210","0.13879999901982956","0.13879999901982956","0.13879999901982956"
"2214","0.13879999901982956","0.13879999901982956","0.13879999901982956"
"2233","0.13879999901982956","0.13879999901982956","0.13879999901982956"
"2248","0.13879999901982956","0.13879999901982956","0.13879999901982956"
"2261","0.13879999901982956","0.13879999901982956","0.13879999901982956"
"2264","0.13879999901982956","0.13879999901982956","0.13879999901982956"
"2266","0.13879999901982956","0.13879999901982956","0.13879999901982956"
"2272","0.13879999901982956","0.13879999901982956","0.13879999901982956"
"2273","0.13879999901982956","0.13879999901982956","0.13879999901982956"
"2284","0.13879999901982956","0.13879999901982956","0.13879999901982956"
"2296","0.13879999901982956","0.13879999901982956","0.13879999901982956"
"2303","0.1393999990046723","0.1393999990046723","0.1393999990046723"
"2322","0.14039999897941016","0.14039999897941016","0.14039999897941016"
"2329","0.14039999897941016","0.14039999897941016","0.14039999897941016"
"2335","0.14039999897941016","0.14039999897941016","0.14039999897941016"
"2344","0.14039999897941016","0.14039999897941016","0.14039999897941016"
"2347","0.14039999897941016","0.14039999897941016","0.14039999897941016"
"2353","0.14039999897941016","0.14039999897941016","0.14039999897941016"
"2357","0.14039999897941016","0.14039999897941016","0.14039999897941016"
"2364","0.14039999897941016","0.14039999897941016","0.14039999897941016"
"2374","0.14039999897941016","0.14039999897941016","0.14039999897941016"
"2376","0.14039999897941016","0.14039999897941016","0.14039999897941016"
"2379","0.14039999897941016","0.14039999897941016","0.14039999897941016"
"2383","0.14039999897941016","0.14039999897941016","0.14039999897941016"
"2397","0.14039999897941016","0.14039999897941016","0.14039999897941016"
"2401","0.14039999897941016","0.14039999897941016","0.14039999897941016"
"2407","0.14039999897941016","0.14039999897941016","0.14039999897941016"
"2411","0.1401999989844626","0.1401999989844626","0.1401999989844626"
"2420","0.14119999895920046","0.14119999895920046","0.14119999895920046"
"2422","0.14119999895920046","0.14119999895920046","0.14119999895920046"
"2423","0.14119999895920046","0.14119999895920046","0.14119999895920046"
"2429","0.14119999895920046","0.14119999895920046","0.14119999895920046"
"2430","0.14119999895920046","0.14119999895920046","0.14119999895920046"
"2455","0.14119999895920046","0.14119999895920046","0.14119999895920046"
"2460","0.14119999895920046","0.14119999895920046","0.14119999895920046"
"2481","0.14119999895920046","0.14119999895920046","0.14119999895920046"
"2486","0.14119999895920046","0.14119999895920046","0.14119999895920046"
"2488","0.14119999895920046","0.14119999895920046","0.14119999895920046"
"2489","0.14119999895920046","0.14119999895920046","0.14119999895920046"
"2492","0.14119999895920046","0.14119999895920046","0.14119999895920046"
"2502","0.14119999895920046","0.14119999895920046","0.14119999895920046"
"2511","0.14119999895920046","0.14119999895920046","0.14119999895920046"
"2512","0.14119999895920046","0.14119999895920046","0.14119999895920046"
"2521","0.14139999895414804","0.14139999895414804","0.14139999895414804"
"2523","0.14139999895414804","0.14139999895414804","0.14139999895414804"
"2534","0.14199999893899076","0.14199999893899076","0.14199999893899076"
"2538","0.14199999893899076","0.14199999893899076","0.14199999893899076"
"2543","0.14199999893899076","0.14199999893899076","0.14199999893899076"
"2549","0.14199999893899076","0.14199999893899076","0.14199999893899076"
"2550","0.14199999893899076","0.14199999893899076","0.14199999893899076"
"2552","0.14199999893899076","0.14199999893899076","0.14199999893899076"
"2564","0.14199999893899076","0.14199999893899076","0.14199999893899076"
"2566","0.14199999893899076","0.14199999893899076","0.14199999893899076"
"2573","0.14199999893899076","0.14199999893899076","0.14199999893899076"
"2574","0.14199999893899076","0.14199999893899076","0.14199999893899076"
"2579","0.14199999893899076","0.14199999893899076","0.14199999893899076"
"2584","0.14199999893899076","0.14199999893899076","0.14199999893899076"
"2587","0.14199999893899076","0.14199999893899076","0.14199999893899076"
"2591","0.14199999893899076","0.14199999893899076","0.14199999893899076"
"2600","0.14199999893899076","0.14199999893899076","0.14199999893899076"
"2607","0.14199999893899076","0.14199999893899076","0.14199999893899076"
"2613","0.14199999893899076","0.14199999893899076","0.14199999893899076"
"2622","0.14199999893899076","0.14199999893899076","0.14199999893899076"
"2625","0.14199999893899076","0.14199999893899076","0.14199999893899076"
"2647","0.14359999889857136","0.14359999889857136","0.14359999889857136"
"2656","0.14359999889857136","0.14359999889857136","0.14359999889857136"
