"Step","251028_normalized_zwidth_v1 - geom/t","251028_normalized_zwidth_v1 - geom/t__MIN","251028_normalized_zwidth_v1 - geom/t__MAX"
"4968","0.005905838758278255","0.005905838758278255","0.005905838758278255"
"4969","0.005905838758278255","0.005905838758278255","0.005905838758278255"
"4975","0.005905838758278255","0.005905838758278255","0.005905838758278255"
"4980","0.005905838758278255","0.005905838758278255","0.005905838758278255"
"4984","0.005905838758278255","0.005905838758278255","0.005905838758278255"
"4999","0.005905838758278255","0.005905838758278255","0.005905838758278255"
"5001","0.005905838758278255","0.005905838758278255","0.005905838758278255"
"5005","0.005905838758278255","0.005905838758278255","0.005905838758278255"
"5016","0.005905838758278255","0.005905838758278255","0.005905838758278255"
"5020","0.005905838758278255","0.005905838758278255","0.005905838758278255"
"5036","0.005905838758278255","0.005905838758278255","0.005905838758278255"
"5039","0.005905838758278255","0.005905838758278255","0.005905838758278255"
"5041","0.005905838758278255","0.005905838758278255","0.005905838758278255"
"5042","0.005905838758278255","0.005905838758278255","0.005905838758278255"
"5057","0.005856989951486287","0.005856989951486287","0.005856989951486287"
"5063","0.005836303362774073","0.005836303362774073","0.005836303362774073"
"5066","0.005836303362774073","0.005836303362774073","0.005836303362774073"
"5075","0.005836303362774073","0.005836303362774073","0.005836303362774073"
"5077","0.005836303362774073","0.005836303362774073","0.005836303362774073"
"5079","0.005836303362774073","0.005836303362774073","0.005836303362774073"
"5092","0.005836303362774073","0.005836303362774073","0.005836303362774073"
"5094","0.005836303362774073","0.005836303362774073","0.005836303362774073"
"5105","0.005836303362774073","0.005836303362774073","0.005836303362774073"
"5114","0.005836303362774073","0.005836303362774073","0.005836303362774073"
"5124","0.005836303362774073","0.005836303362774073","0.005836303362774073"
"5129","0.005836303362774073","0.005836303362774073","0.005836303362774073"
"5141","0.005836303362774073","0.005836303362774073","0.005836303362774073"
"5143","0.005836303362774073","0.005836303362774073","0.005836303362774073"
"5146","0.005836303362774073","0.005836303362774073","0.005836303362774073"
"5159","0.005836303362774073","0.005836303362774073","0.005836303362774073"
"5165","0.0058089494125148225","0.0058089494125148225","0.0058089494125148225"
"5168","0.005788603043823747","0.005788603043823747","0.005788603043823747"
"5169","0.005781852823740536","0.005781852823740536","0.005781852823740536"
"5171","0.00578185235277943","0.00578185235277943","0.00578185235277943"
"5173","0.00578185235277943","0.00578185235277943","0.00578185235277943"
"5180","0.00578185235277943","0.00578185235277943","0.00578185235277943"
"5183","0.00578185235277943","0.00578185235277943","0.00578185235277943"
"5192","0.00578185235277943","0.00578185235277943","0.00578185235277943"
"5202","0.00578185235277943","0.00578185235277943","0.00578185235277943"
"5208","0.00578185235277943","0.00578185235277943","0.00578185235277943"
"5211","0.00578185235277943","0.00578185235277943","0.00578185235277943"
"5219","0.00578185235277943","0.00578185235277943","0.00578185235277943"
"5234","0.00578185235277943","0.00578185235277943","0.00578185235277943"
"5240","0.00578185235277943","0.00578185235277943","0.00578185235277943"
"5241","0.00578185235277943","0.00578185235277943","0.00578185235277943"
"5243","0.00578185235277943","0.00578185235277943","0.00578185235277943"
"5249","0.00578185235277943","0.00578185235277943","0.00578185235277943"
"5256","0.00578185235277943","0.00578185235277943","0.00578185235277943"
"5261","0.00578185235277943","0.00578185235277943","0.00578185235277943"
"5262","0.00578185235277943","0.00578185235277943","0.00578185235277943"
"5267","0.00578185235277943","0.00578185235277943","0.00578185235277943"
"5268","0.00578185235277943","0.00578185235277943","0.00578185235277943"
"5285","0.005748338452264097","0.005748338452264097","0.005748338452264097"
"5295","0.005748338452264097","0.005748338452264097","0.005748338452264097"
"5303","0.005748338452264097","0.005748338452264097","0.005748338452264097"
"5305","0.005748338452264097","0.005748338452264097","0.005748338452264097"
"5314","0.005748338452264097","0.005748338452264097","0.005748338452264097"
"5319","0.005748338452264097","0.005748338452264097","0.005748338452264097"
"5323","0.005748338452264097","0.005748338452264097","0.005748338452264097"
"5328","0.005748338452264097","0.005748338452264097","0.005748338452264097"
"5334","0.005748338452264097","0.005748338452264097","0.005748338452264097"
"5336","0.005748338452264097","0.005748338452264097","0.005748338452264097"
"5337","0.005748338452264097","0.005748338452264097","0.005748338452264097"
"5341","0.005748338452264097","0.005748338452264097","0.005748338452264097"
"5343","0.005748338452264097","0.005748338452264097","0.005748338452264097"
"5344","0.005748338452264097","0.005748338452264097","0.005748338452264097"
"5347","0.005748338452264097","0.005748338452264097","0.005748338452264097"
"5349","0.005748338452264097","0.005748338452264097","0.005748338452264097"
"5356","0.005748338452264097","0.005748338452264097","0.005748338452264097"
"5359","0.005748338452264097","0.005748338452264097","0.005748338452264097"
"5361","0.005748338452264097","0.005748338452264097","0.005748338452264097"
"5362","0.005748338452264097","0.005748338452264097","0.005748338452264097"
"5370","0.005748338452264097","0.005748338452264097","0.005748338452264097"
"5380","0.005748338452264097","0.005748338452264097","0.005748338452264097"
"5389","0.005695522726499326","0.005695522726499326","0.005695522726499326"
"5391","0.005688989478829732","0.005688989478829732","0.005688989478829732"
"5393","0.005688989478829732","0.005688989478829732","0.005688989478829732"
"5396","0.005688989478829732","0.005688989478829732","0.005688989478829732"
"5397","0.005688989478829732","0.005688989478829732","0.005688989478829732"
"5413","0.005688989478829732","0.005688989478829732","0.005688989478829732"
"5417","0.005688989478829732","0.005688989478829732","0.005688989478829732"
"5420","0.005688989478829732","0.005688989478829732","0.005688989478829732"
"5424","0.005688989478829732","0.005688989478829732","0.005688989478829732"
"5432","0.005688989478829732","0.005688989478829732","0.005688989478829732"
"5435","0.005688989478829732","0.005688989478829732","0.005688989478829732"
"5438","0.005688989478829732","0.005688989478829732","0.005688989478829732"
"5439","0.005688989478829732","0.005688989478829732","0.005688989478829732"
"5440","0.005688989478829732","0.005688989478829732","0.005688989478829732"
"5444","0.005688989478829732","0.005688989478829732","0.005688989478829732"
"5450","0.005688989478829732","0.005688989478829732","0.005688989478829732"
"5474","0.005688989478829732","0.005688989478829732","0.005688989478829732"
"5484","0.005688989478829732","0.005688989478829732","0.005688989478829732"
"5487","0.005688989478829732","0.005688989478829732","0.005688989478829732"
"5501","0.005630863164773605","0.005630863164773605","0.005630863164773605"
"5518","0.005630863164773605","0.005630863164773605","0.005630863164773605"
"5521","0.005630863164773605","0.005630863164773605","0.005630863164773605"
"5534","0.005630863164773605","0.005630863164773605","0.005630863164773605"
"5536","0.005630863164773605","0.005630863164773605","0.005630863164773605"
"5545","0.005630863164773605","0.005630863164773605","0.005630863164773605"
"5548","0.005630863164773605","0.005630863164773605","0.005630863164773605"
"5562","0.005630863164773605","0.005630863164773605","0.005630863164773605"
"5571","0.005630863164773605","0.005630863164773605","0.005630863164773605"
"5582","0.005630863164773605","0.005630863164773605","0.005630863164773605"
"5584","0.005630863164773605","0.005630863164773605","0.005630863164773605"
"5588","0.005630863164773605","0.005630863164773605","0.005630863164773605"
"5589","0.005630863164773605","0.005630863164773605","0.005630863164773605"
"5594","0.005630863164773605","0.005630863164773605","0.005630863164773605"
"5597","0.005630863164773605","0.005630863164773605","0.005630863164773605"
"5605","0.0056054117931674564","0.0056054117931674564","0.0056054117931674564"
"5614","0.005580191261216073","0.005580191261216073","0.005580191261216073"
"5615","0.005580191261216073","0.005580191261216073","0.005580191261216073"
"5617","0.005580191261216073","0.005580191261216073","0.005580191261216073"
"5622","0.005580191261216073","0.005580191261216073","0.005580191261216073"
"5629","0.005580191261216073","0.005580191261216073","0.005580191261216073"
"5630","0.005580191261216073","0.005580191261216073","0.005580191261216073"
"5641","0.005580191261216073","0.005580191261216073","0.005580191261216073"
"5645","0.005580191261216073","0.005580191261216073","0.005580191261216073"
"5646","0.005580191261216073","0.005580191261216073","0.005580191261216073"
"5654","0.005580191261216073","0.005580191261216073","0.005580191261216073"
"5662","0.005580191261216073","0.005580191261216073","0.005580191261216073"
"5665","0.005580191261216073","0.005580191261216073","0.005580191261216073"
"5684","0.005580191261216073","0.005580191261216073","0.005580191261216073"
"5686","0.005580191261216073","0.005580191261216073","0.005580191261216073"
"5711","0.005573921826446422","0.005573921826446422","0.005573921826446422"
"5715","0.005561425450456318","0.005561425450456318","0.005561425450456318"
"5742","0.0055366009817712945","0.0055366009817712945","0.0055366009817712945"
"5745","0.0055366009817712945","0.0055366009817712945","0.0055366009817712945"
"5754","0.0055366009817712945","0.0055366009817712945","0.0055366009817712945"
"5756","0.0055366009817712945","0.0055366009817712945","0.0055366009817712945"
"5757","0.0055366009817712945","0.0055366009817712945","0.0055366009817712945"
"5758","0.0055366009817712945","0.0055366009817712945","0.0055366009817712945"
"5765","0.0055366009817712945","0.0055366009817712945","0.0055366009817712945"
"5766","0.0055366009817712945","0.0055366009817712945","0.0055366009817712945"
"5770","0.0055366009817712945","0.0055366009817712945","0.0055366009817712945"
"5773","0.0055366009817712945","0.0055366009817712945","0.0055366009817712945"
"5774","0.0055366009817712945","0.0055366009817712945","0.0055366009817712945"
"5779","0.0055366009817712945","0.0055366009817712945","0.0055366009817712945"
"5796","0.0055366009817712945","0.0055366009817712945","0.0055366009817712945"
"5797","0.0055366009817712945","0.0055366009817712945","0.0055366009817712945"
"5801","0.0055366009817712945","0.0055366009817712945","0.0055366009817712945"
"5808","0.0055366009817712945","0.0055366009817712945","0.0055366009817712945"
"5818","0.0055366009817712945","0.0055366009817712945","0.0055366009817712945"
"5825","0.005524272485535289","0.005524272485535289","0.005524272485535289"
"5836","0.005499781081081604","0.005499781081081604","0.005499781081081604"
"5848","0.005499781081081604","0.005499781081081604","0.005499781081081604"
"5849","0.005499781081081604","0.005499781081081604","0.005499781081081604"
"5853","0.005499781081081604","0.005499781081081604","0.005499781081081604"
"5856","0.005499781081081604","0.005499781081081604","0.005499781081081604"
"5868","0.005499781081081604","0.005499781081081604","0.005499781081081604"
"5877","0.005499781081081604","0.005499781081081604","0.005499781081081604"
"5880","0.005499781081081604","0.005499781081081604","0.005499781081081604"
"5884","0.005499781081081604","0.005499781081081604","0.005499781081081604"
"5890","0.005499781081081604","0.005499781081081604","0.005499781081081604"
"5891","0.005499781081081604","0.005499781081081604","0.005499781081081604"
"5902","0.005499781081081604","0.005499781081081604","0.005499781081081604"
"5905","0.005499781081081604","0.005499781081081604","0.005499781081081604"
"5910","0.005499781081081604","0.005499781081081604","0.005499781081081604"
"5923","0.005499781081081604","0.005499781081081604","0.005499781081081604"
"5928","0.005499781081081604","0.005499781081081604","0.005499781081081604"
"5937","0.005475506817090243","0.005475506817090243","0.005475506817090243"
"5938","0.0054694723676857815","0.0054694723676857815","0.0054694723676857815"
"5941","0.005463450636526337","0.005463450636526337","0.005463450636526337"
"5945","0.005463450636526337","0.005463450636526337","0.005463450636526337"
"5948","0.005463450636526337","0.005463450636526337","0.005463450636526337"
"5957","0.005463450636526337","0.005463450636526337","0.005463450636526337"
"5967","0.005463450636526337","0.005463450636526337","0.005463450636526337"
"5973","0.005463450636526337","0.005463450636526337","0.005463450636526337"
"5976","0.005463450636526337","0.005463450636526337","0.005463450636526337"
"5980","0.005463450636526337","0.005463450636526337","0.005463450636526337"
"5997","0.005463450636526337","0.005463450636526337","0.005463450636526337"
"6001","0.005463450636526337","0.005463450636526337","0.005463450636526337"
"6008","0.005463450636526337","0.005463450636526337","0.005463450636526337"
"6024","0.005463450636526337","0.005463450636526337","0.005463450636526337"
"6027","0.005463450636526337","0.005463450636526337","0.005463450636526337"
"6033","0.005463450636526337","0.005463450636526337","0.005463450636526337"
"6055","0.005418712717453717","0.005418712717453717","0.005418712717453717"
"6077","0.005418712717453717","0.005418712717453717","0.005418712717453717"
"6079","0.005418712717453717","0.005418712717453717","0.005418712717453717"
"6080","0.005418712717453717","0.005418712717453717","0.005418712717453717"
"6088","0.005418712717453717","0.005418712717453717","0.005418712717453717"
"6090","0.005418712717453717","0.005418712717453717","0.005418712717453717"
"6097","0.005418712717453717","0.005418712717453717","0.005418712717453717"
"6104","0.005418712717453717","0.005418712717453717","0.005418712717453717"
"6115","0.005418712717453717","0.005418712717453717","0.005418712717453717"
"6121","0.005418712717453717","0.005418712717453717","0.005418712717453717"
"6126","0.005418712717453717","0.005418712717453717","0.005418712717453717"
"6138","0.005418712717453717","0.005418712717453717","0.005418712717453717"
"6140","0.005418712717453717","0.005418712717453717","0.005418712717453717"
"6147","0.005418712717453717","0.005418712717453717","0.005418712717453717"
"6151","0.005418712398660174","0.005418712398660174","0.005418712398660174"
"6153","0.005412803320817562","0.005412803320817562","0.005412803320817562"
"6171","0.00540102308583593","0.00540102308583593","0.00540102308583593"
"6180","0.00540102308583593","0.00540102308583593","0.00540102308583593"
"6184","0.00540102308583593","0.00540102308583593","0.00540102308583593"
"6188","0.00540102308583593","0.00540102308583593","0.00540102308583593"
"6190","0.00540102308583593","0.00540102308583593","0.00540102308583593"
"6197","0.00540102308583593","0.00540102308583593","0.00540102308583593"
"6201","0.00540102308583593","0.00540102308583593","0.00540102308583593"
"6202","0.00540102308583593","0.00540102308583593","0.00540102308583593"
"6206","0.00540102308583593","0.00540102308583593","0.00540102308583593"
"6209","0.00540102308583593","0.00540102308583593","0.00540102308583593"
"6222","0.00540102308583593","0.00540102308583593","0.00540102308583593"
"6226","0.00540102308583593","0.00540102308583593","0.00540102308583593"
"6233","0.00540102308583593","0.00540102308583593","0.00540102308583593"
"6237","0.00540102308583593","0.00540102308583593","0.00540102308583593"
"6241","0.00540102308583593","0.00540102308583593","0.00540102308583593"
"6244","0.00540102308583593","0.00540102308583593","0.00540102308583593"
"6260","0.00540102308583593","0.00540102308583593","0.00540102308583593"
"6262","0.005395152476262261","0.005395152476262261","0.005395152476262261"
"6269","0.005360197295360484","0.005360197295360484","0.005360197295360484"
"6270","0.0053544156874501345","0.0053544156874501345","0.0053544156874501345"
"6281","0.0053544156874501345","0.0053544156874501345","0.0053544156874501345"
"6282","0.0053544156874501345","0.0053544156874501345","0.0053544156874501345"
"6294","0.0053544156874501345","0.0053544156874501345","0.0053544156874501345"
"6298","0.0053544156874501345","0.0053544156874501345","0.0053544156874501345"
"6307","0.0053544156874501345","0.0053544156874501345","0.0053544156874501345"
"6310","0.0053544156874501345","0.0053544156874501345","0.0053544156874501345"
"6313","0.0053544156874501345","0.0053544156874501345","0.0053544156874501345"
"6319","0.0053544156874501345","0.0053544156874501345","0.0053544156874501345"
"6323","0.0053544156874501345","0.0053544156874501345","0.0053544156874501345"
"6335","0.0053544156874501345","0.0053544156874501345","0.0053544156874501345"
"6338","0.0053544156874501345","0.0053544156874501345","0.0053544156874501345"
"6343","0.0053544156874501345","0.0053544156874501345","0.0053544156874501345"
"6344","0.0053544156874501345","0.0053544156874501345","0.0053544156874501345"
"6350","0.0053544156874501345","0.0053544156874501345","0.0053544156874501345"
"6352","0.0053544156874501345","0.0053544156874501345","0.0053544156874501345"
"6358","0.0053544156874501345","0.0053544156874501345","0.0053544156874501345"
"6371","0.0053544153907425195","0.0053544153907425195","0.0053544153907425195"
"6381","0.0053142935022363405","0.0053142935022363405","0.0053142935022363405"
"6383","0.0053142935022363405","0.0053142935022363405","0.0053142935022363405"
"6388","0.0053142935022363405","0.0053142935022363405","0.0053142935022363405"
"6397","0.0053142935022363405","0.0053142935022363405","0.0053142935022363405"
"6403","0.0053142935022363405","0.0053142935022363405","0.0053142935022363405"
"6415","0.0053142935022363405","0.0053142935022363405","0.0053142935022363405"
"6423","0.0053142935022363405","0.0053142935022363405","0.0053142935022363405"
"6427","0.0053142935022363405","0.0053142935022363405","0.0053142935022363405"
"6431","0.0053142935022363405","0.0053142935022363405","0.0053142935022363405"
"6439","0.0053142935022363405","0.0053142935022363405","0.0053142935022363405"
"6441","0.0053142935022363405","0.0053142935022363405","0.0053142935022363405"
"6443","0.0053142935022363405","0.0053142935022363405","0.0053142935022363405"
"6448","0.0053142935022363405","0.0053142935022363405","0.0053142935022363405"
"6456","0.0053142935022363405","0.0053142935022363405","0.0053142935022363405"
"6460","0.0053142935022363405","0.0053142935022363405","0.0053142935022363405"
"6466","0.0053142935022363405","0.0053142935022363405","0.0053142935022363405"
"6472","0.0053142935022363405","0.0053142935022363405","0.0053142935022363405"
"6474","0.0053142935022363405","0.0053142935022363405","0.0053142935022363405"
"6485","0.005297283053798525","0.005297283053798525","0.005297283053798525"
"6487","0.005291637248839674","0.005291637248839674","0.005291637248839674"
"6495","0.005274772316562671","0.005274772316562671","0.005274772316562671"
"6496","0.005274772316562671","0.005274772316562671","0.005274772316562671"
"6511","0.005274772316562671","0.005274772316562671","0.005274772316562671"
"6512","0.005274772316562671","0.005274772316562671","0.005274772316562671"
"6516","0.005274772316562671","0.005274772316562671","0.005274772316562671"
"6523","0.005274772316562671","0.005274772316562671","0.005274772316562671"
"6527","0.005274772316562671","0.005274772316562671","0.005274772316562671"
"6535","0.005274772316562671","0.005274772316562671","0.005274772316562671"
"6536","0.005274772316562671","0.005274772316562671","0.005274772316562671"
"6537","0.005274772316562671","0.005274772316562671","0.005274772316562671"
"6539","0.005274772316562671","0.005274772316562671","0.005274772316562671"
"6540","0.005274772316562671","0.005274772316562671","0.005274772316562671"
"6552","0.005274772316562671","0.005274772316562671","0.005274772316562671"
"6553","0.005274772316562671","0.005274772316562671","0.005274772316562671"
"6556","0.005274772316562671","0.005274772316562671","0.005274772316562671"
"6557","0.005274772316562671","0.005274772316562671","0.005274772316562671"
"6563","0.005274772316562671","0.005274772316562671","0.005274772316562671"
"6566","0.005274772316562671","0.005274772316562671","0.005274772316562671"
"6576","0.005274772316562671","0.005274772316562671","0.005274772316562671"
"6579","0.005274772316562671","0.005274772316562671","0.005274772316562671"
"6580","0.005274772316562671","0.005274772316562671","0.005274772316562671"
"6586","0.005274772316562671","0.005274772316562671","0.005274772316562671"
"6596","0.005246903365560935","0.005246903365560935","0.005246903365560935"
"6604","0.005235838633503289","0.005235838633503289","0.005235838633503289"
"6607","0.005235838633503289","0.005235838633503289","0.005235838633503289"
"6611","0.005235838633503289","0.005235838633503289","0.005235838633503289"
"6628","0.005235838633503289","0.005235838633503289","0.005235838633503289"
"6631","0.005235838633503289","0.005235838633503289","0.005235838633503289"
"6644","0.005235838633503289","0.005235838633503289","0.005235838633503289"
"6645","0.005235838633503289","0.005235838633503289","0.005235838633503289"
"6646","0.005235838633503289","0.005235838633503289","0.005235838633503289"
"6652","0.005235838633503289","0.005235838633503289","0.005235838633503289"
"6660","0.005235838633503289","0.005235838633503289","0.005235838633503289"
"6674","0.005235838633503289","0.005235838633503289","0.005235838633503289"
"6677","0.005235838633503289","0.005235838633503289","0.005235838633503289"
"6679","0.005235838633503289","0.005235838633503289","0.005235838633503289"
"6686","0.005235838633503289","0.005235838633503289","0.005235838633503289"
"6692","0.005235838633503289","0.005235838633503289","0.005235838633503289"
"6693","0.005235838633503289","0.005235838633503289","0.005235838633503289"
"6696","0.005235838633503289","0.005235838633503289","0.005235838633503289"
"6701","0.005230323872091968","0.005230323872091968","0.005230323872091968"
"6737","0.005202924579909143","0.005202924579909143","0.005202924579909143"
"6743","0.005202924579909143","0.005202924579909143","0.005202924579909143"
"6748","0.005202924579909143","0.005202924579909143","0.005202924579909143"
"6750","0.005202924579909143","0.005202924579909143","0.005202924579909143"
"6760","0.005202924579909143","0.005202924579909143","0.005202924579909143"
"6763","0.005202924579909143","0.005202924579909143","0.005202924579909143"
"6764","0.005202924579909143","0.005202924579909143","0.005202924579909143"
"6776","0.005202924579909143","0.005202924579909143","0.005202924579909143"
"6781","0.005202924579909143","0.005202924579909143","0.005202924579909143"
"6783","0.005202924579909143","0.005202924579909143","0.005202924579909143"
"6790","0.005202924579909143","0.005202924579909143","0.005202924579909143"
"6804","0.005202924579909143","0.005202924579909143","0.005202924579909143"
"6816","0.005175812780706153","0.005175812780706153","0.005175812780706153"
"6827","0.005159681808893608","0.005159681808893608","0.005159681808893608"
"6828","0.005159681808893608","0.005159681808893608","0.005159681808893608"
"6829","0.005159681808893608","0.005159681808893608","0.005159681808893608"
"6831","0.005159681808893608","0.005159681808893608","0.005159681808893608"
"6835","0.005159681808893608","0.005159681808893608","0.005159681808893608"
"6837","0.005159681808893608","0.005159681808893608","0.005159681808893608"
"6856","0.005159681808893608","0.005159681808893608","0.005159681808893608"
"6870","0.005159681808893608","0.005159681808893608","0.005159681808893608"
"6887","0.005159681808893608","0.005159681808893608","0.005159681808893608"
"6895","0.005159681808893608","0.005159681808893608","0.005159681808893608"
"6899","0.005159681808893608","0.005159681808893608","0.005159681808893608"
"6901","0.005159681808893608","0.005159681808893608","0.005159681808893608"
"6903","0.005159681808893608","0.005159681808893608","0.005159681808893608"
"6925","0.005135674245704492","0.005135674245704492","0.005135674245704492"
"6935","0.00511979352410443","0.00511979352410443","0.00511979352410443"
"6945","0.00511979352410443","0.00511979352410443","0.00511979352410443"
"6948","0.00511979352410443","0.00511979352410443","0.00511979352410443"
"6951","0.00511979352410443","0.00511979352410443","0.00511979352410443"
"6956","0.00511979352410443","0.00511979352410443","0.00511979352410443"
"6962","0.00511979352410443","0.00511979352410443","0.00511979352410443"
"6974","0.00511979352410443","0.00511979352410443","0.00511979352410443"
"6981","0.00511979352410443","0.00511979352410443","0.00511979352410443"
"6988","0.00511979352410443","0.00511979352410443","0.00511979352410443"
"6995","0.00511979352410443","0.00511979352410443","0.00511979352410443"
"7005","0.00511979352410443","0.00511979352410443","0.00511979352410443"
"7008","0.00511979352410443","0.00511979352410443","0.00511979352410443"
"7011","0.00511979352410443","0.00511979352410443","0.00511979352410443"
"7018","0.00511979352410443","0.00511979352410443","0.00511979352410443"
"7019","0.00511979352410443","0.00511979352410443","0.00511979352410443"
"7052","0.005077925073433964","0.005077925073433964","0.005077925073433964"
"7057","0.005077925073433964","0.005077925073433964","0.005077925073433964"
"7060","0.005077925073433964","0.005077925073433964","0.005077925073433964"
"7062","0.005077925073433964","0.005077925073433964","0.005077925073433964"
"7065","0.005077925073433964","0.005077925073433964","0.005077925073433964"
"7067","0.005077925073433964","0.005077925073433964","0.005077925073433964"
"7078","0.005077925073433964","0.005077925073433964","0.005077925073433964"
"7091","0.005077925073433964","0.005077925073433964","0.005077925073433964"
"7092","0.005077925073433964","0.005077925073433964","0.005077925073433964"
"7095","0.005077925073433964","0.005077925073433964","0.005077925073433964"
"7113","0.005077925073433964","0.005077925073433964","0.005077925073433964"
"7115","0.005077925073433964","0.005077925073433964","0.005077925073433964"
"7122","0.005077925073433964","0.005077925073433964","0.005077925073433964"
"7138","0.005077925073433964","0.005077925073433964","0.005077925073433964"
"7150","0.005031639046026159","0.005031639046026159","0.005031639046026159"
"7160","0.005031639046026159","0.005031639046026159","0.005031639046026159"
"7163","0.005031639046026159","0.005031639046026159","0.005031639046026159"
"7167","0.005031639046026159","0.005031639046026159","0.005031639046026159"
"7174","0.005031639046026159","0.005031639046026159","0.005031639046026159"
"7189","0.005031639046026159","0.005031639046026159","0.005031639046026159"
"7201","0.005031639046026159","0.005031639046026159","0.005031639046026159"
"7207","0.005031639046026159","0.005031639046026159","0.005031639046026159"
"7208","0.005031639046026159","0.005031639046026159","0.005031639046026159"
"7213","0.005031639046026159","0.005031639046026159","0.005031639046026159"
"7215","0.005031639046026159","0.005031639046026159","0.005031639046026159"
"7227","0.005031639046026159","0.005031639046026159","0.005031639046026159"
"7237","0.005031639046026159","0.005031639046026159","0.005031639046026159"
"7239","0.005031639046026159","0.005031639046026159","0.005031639046026159"
"7240","0.005031639046026159","0.005031639046026159","0.005031639046026159"
"7242","0.005031639046026159","0.005031639046026159","0.005031639046026159"
"7246","0.005031639046026159","0.005031639046026159","0.005031639046026159"
"7249","0.005031639046026159","0.005031639046026159","0.005031639046026159"
"7261","0.004986194237365809","0.004986194237365809","0.004986194237365809"
"7265","0.004986194237365809","0.004986194237365809","0.004986194237365809"
"7270","0.004986194237365809","0.004986194237365809","0.004986194237365809"
"7275","0.004986194237365809","0.004986194237365809","0.004986194237365809"
"7276","0.004986194237365809","0.004986194237365809","0.004986194237365809"
"7287","0.004986194237365809","0.004986194237365809","0.004986194237365809"
"7293","0.004986194237365809","0.004986194237365809","0.004986194237365809"
"7294","0.004986194237365809","0.004986194237365809","0.004986194237365809"
"7299","0.004986194237365809","0.004986194237365809","0.004986194237365809"
"7300","0.004986194237365809","0.004986194237365809","0.004986194237365809"
"7302","0.004986194237365809","0.004986194237365809","0.004986194237365809"
"7309","0.004986194237365809","0.004986194237365809","0.004986194237365809"
"7316","0.004986194237365809","0.004986194237365809","0.004986194237365809"
"7326","0.004986194237365809","0.004986194237365809","0.004986194237365809"
"7330","0.004986194237365809","0.004986194237365809","0.004986194237365809"
"7331","0.004986194237365809","0.004986194237365809","0.004986194237365809"
"7333","0.004986194237365809","0.004986194237365809","0.004986194237365809"
"7345","0.004986194237365809","0.004986194237365809","0.004986194237365809"
"7346","0.004986194237365809","0.004986194237365809","0.004986194237365809"
"7350","0.004986194237365809","0.004986194237365809","0.004986194237365809"
"7358","0.004986194237365809","0.004986194237365809","0.004986194237365809"
"7362","0.004976207575511271","0.004976207575511271","0.004976207575511271"
"7365","0.0049662608932936345","0.0049662608932936345","0.0049662608932936345"
"7374","0.004946487074937757","0.004946487074937757","0.004946487074937757"
"7379","0.004946487074937757","0.004946487074937757","0.004946487074937757"
"7384","0.004946487074937757","0.004946487074937757","0.004946487074937757"
"7385","0.004946487074937757","0.004946487074937757","0.004946487074937757"
"7390","0.004946487074937757","0.004946487074937757","0.004946487074937757"
"7391","0.004946487074937757","0.004946487074937757","0.004946487074937757"
"7401","0.004946487074937757","0.004946487074937757","0.004946487074937757"
"7417","0.004946487074937757","0.004946487074937757","0.004946487074937757"
"7432","0.004946487074937757","0.004946487074937757","0.004946487074937757"
"7442","0.004946487074937757","0.004946487074937757","0.004946487074937757"
"7452","0.004946487074937757","0.004946487074937757","0.004946487074937757"
"7455","0.004946487074937757","0.004946487074937757","0.004946487074937757"
"7460","0.004946487074937757","0.004946487074937757","0.004946487074937757"
"7465","0.004946487074937757","0.004946487074937757","0.004946487074937757"
"7473","0.0049317603711522265","0.0049317603711522265","0.0049317603711522265"
"7499","0.0049025700504613055","0.0049025700504613055","0.0049025700504613055"
"7507","0.0049025700504613055","0.0049025700504613055","0.0049025700504613055"
"7510","0.0049025700504613055","0.0049025700504613055","0.0049025700504613055"
"7513","0.0049025700504613055","0.0049025700504613055","0.0049025700504613055"
"7515","0.0049025700504613055","0.0049025700504613055","0.0049025700504613055"
"7521","0.0049025700504613055","0.0049025700504613055","0.0049025700504613055"
"7524","0.0049025700504613055","0.0049025700504613055","0.0049025700504613055"
"7539","0.0049025700504613055","0.0049025700504613055","0.0049025700504613055"
"7540","0.0049025700504613055","0.0049025700504613055","0.0049025700504613055"
"7548","0.0049025700504613055","0.0049025700504613055","0.0049025700504613055"
"7559","0.0049025700504613055","0.0049025700504613055","0.0049025700504613055"
"7560","0.0049025700504613055","0.0049025700504613055","0.0049025700504613055"
"7567","0.0049025700504613055","0.0049025700504613055","0.0049025700504613055"
"7568","0.0049025700504613055","0.0049025700504613055","0.0049025700504613055"
"7575","0.0049025700504613055","0.0049025700504613055","0.0049025700504613055"
"7576","0.0049025700504613055","0.0049025700504613055","0.0049025700504613055"
"7579","0.0049025700504613055","0.0049025700504613055","0.0049025700504613055"
"7588","0.004878509017468479","0.004878509017468479","0.004878509017468479"
"7592","0.004868950997059424","0.004868950997059424","0.004868950997059424"
"7601","0.004868950997059424","0.004868950997059424","0.004868950997059424"
"7607","0.004868950997059424","0.004868950997059424","0.004868950997059424"
"7609","0.004868950997059424","0.004868950997059424","0.004868950997059424"
"7614","0.004868950997059424","0.004868950997059424","0.004868950997059424"
"7615","0.004868950997059424","0.004868950997059424","0.004868950997059424"
"7622","0.004868950997059424","0.004868950997059424","0.004868950997059424"
"7639","0.004868950997059424","0.004868950997059424","0.004868950997059424"
"7640","0.004868950997059424","0.004868950997059424","0.004868950997059424"
