"Step","251028_normalized_zwidth_v1 - geom/xoff","251028_normalized_zwidth_v1 - geom/xoff__MIN","251028_normalized_zwidth_v1 - geom/xoff__MAX"
"4975","0.08204792077173968","0.08204792077173968","0.08204792077173968"
"4980","0.08204792077173968","0.08204792077173968","0.08204792077173968"
"4984","0.08204792077173968","0.08204792077173968","0.08204792077173968"
"4999","0.08204792077173968","0.08204792077173968","0.08204792077173968"
"5001","0.08204792077173968","0.08204792077173968","0.08204792077173968"
"5005","0.08204792077173968","0.08204792077173968","0.08204792077173968"
"5016","0.08204792077173968","0.08204792077173968","0.08204792077173968"
"5020","0.08204792077173968","0.08204792077173968","0.08204792077173968"
"5036","0.08204792077173968","0.08204792077173968","0.08204792077173968"
"5039","0.08204792077173968","0.08204792077173968","0.08204792077173968"
"5041","0.08204792077173968","0.08204792077173968","0.08204792077173968"
"5042","0.08204792077173968","0.08204792077173968","0.08204792077173968"
"5057","0.08277233180342522","0.08277233180342522","0.08277233180342522"
"5063","0.08308266946434308","0.08308266946434308","0.08308266946434308"
"5066","0.08308266946434308","0.08308266946434308","0.08308266946434308"
"5075","0.08308266946434308","0.08308266946434308","0.08308266946434308"
"5077","0.08308266946434308","0.08308266946434308","0.08308266946434308"
"5079","0.08308266946434308","0.08308266946434308","0.08308266946434308"
"5092","0.08308266946434308","0.08308266946434308","0.08308266946434308"
"5094","0.08308266946434308","0.08308266946434308","0.08308266946434308"
"5105","0.08308266946434308","0.08308266946434308","0.08308266946434308"
"5114","0.08308266946434308","0.08308266946434308","0.08308266946434308"
"5124","0.08308266946434308","0.08308266946434308","0.08308266946434308"
"5129","0.08308266946434308","0.08308266946434308","0.08308266946434308"
"5141","0.08308266946434308","0.08308266946434308","0.08308266946434308"
"5143","0.08308266946434308","0.08308266946434308","0.08308266946434308"
"5146","0.08308266946434308","0.08308266946434308","0.08308266946434308"
"5159","0.08308266946434308","0.08308266946434308","0.08308266946434308"
"5165","0.08359633901373278","0.08359633901373278","0.08359633901373278"
"5168","0.08390650669568238","0.08390650669568238","0.08390650669568238"
"5169","0.08400987998384171","0.08400987998384171","0.08400987998384171"
"5171","0.08410990815742383","0.08410990815742383","0.08410990815742383"
"5173","0.08410990815742383","0.08410990815742383","0.08410990815742383"
"5180","0.08410990815742383","0.08410990815742383","0.08410990815742383"
"5183","0.08410990815742383","0.08410990815742383","0.08410990815742383"
"5192","0.08410990815742383","0.08410990815742383","0.08410990815742383"
"5202","0.08410990815742383","0.08410990815742383","0.08410990815742383"
"5208","0.08410990815742383","0.08410990815742383","0.08410990815742383"
"5211","0.08410990815742383","0.08410990815742383","0.08410990815742383"
"5219","0.08410990815742383","0.08410990815742383","0.08410990815742383"
"5234","0.08410990815742383","0.08410990815742383","0.08410990815742383"
"5240","0.08410990815742383","0.08410990815742383","0.08410990815742383"
"5241","0.08410990815742383","0.08410990815742383","0.08410990815742383"
"5243","0.08410990815742383","0.08410990815742383","0.08410990815742383"
"5249","0.08410990815742383","0.08410990815742383","0.08410990815742383"
"5256","0.08410990815742383","0.08410990815742383","0.08410990815742383"
"5261","0.08410990815742383","0.08410990815742383","0.08410990815742383"
"5262","0.08410990815742383","0.08410990815742383","0.08410990815742383"
"5267","0.08410990815742383","0.08410990815742383","0.08410990815742383"
"5268","0.08410990815742383","0.08410990815742383","0.08410990815742383"
"5285","0.08512662836206863","0.08512662836206863","0.08512662836206863"
"5295","0.08512662836206863","0.08512662836206863","0.08512662836206863"
"5303","0.08512662836206863","0.08512662836206863","0.08512662836206863"
"5305","0.08512662836206863","0.08512662836206863","0.08512662836206863"
"5314","0.08512662836206863","0.08512662836206863","0.08512662836206863"
"5319","0.08512662836206863","0.08512662836206863","0.08512662836206863"
"5323","0.08512662836206863","0.08512662836206863","0.08512662836206863"
"5328","0.08512662836206863","0.08512662836206863","0.08512662836206863"
"5334","0.08512662836206863","0.08512662836206863","0.08512662836206863"
"5336","0.08512662836206863","0.08512662836206863","0.08512662836206863"
"5337","0.08512662836206863","0.08512662836206863","0.08512662836206863"
"5341","0.08512662836206863","0.08512662836206863","0.08512662836206863"
"5343","0.08512662836206863","0.08512662836206863","0.08512662836206863"
"5344","0.08512662836206863","0.08512662836206863","0.08512662836206863"
"5347","0.08512662836206863","0.08512662836206863","0.08512662836206863"
"5349","0.08512662836206863","0.08512662836206863","0.08512662836206863"
"5356","0.08512662836206863","0.08512662836206863","0.08512662836206863"
"5359","0.08512662836206863","0.08512662836206863","0.08512662836206863"
"5361","0.08512662836206863","0.08512662836206863","0.08512662836206863"
"5362","0.08512662836206863","0.08512662836206863","0.08512662836206863"
"5370","0.08512662836206863","0.08512662836206863","0.08512662836206863"
"5380","0.08512662836206863","0.08512662836206863","0.08512662836206863"
"5389","0.08605302187372292","0.08605302187372292","0.08605302187372292"
"5391","0.08615628675837118","0.08615628675837118","0.08615628675837118"
"5393","0.08615628675837118","0.08615628675837118","0.08615628675837118"
"5396","0.08615628675837118","0.08615628675837118","0.08615628675837118"
"5397","0.08615628675837118","0.08615628675837118","0.08615628675837118"
"5413","0.08615628675837118","0.08615628675837118","0.08615628675837118"
"5417","0.08615628675837118","0.08615628675837118","0.08615628675837118"
"5420","0.08615628675837118","0.08615628675837118","0.08615628675837118"
"5424","0.08615628675837118","0.08615628675837118","0.08615628675837118"
"5432","0.08615628675837118","0.08615628675837118","0.08615628675837118"
"5435","0.08615628675837118","0.08615628675837118","0.08615628675837118"
"5438","0.08615628675837118","0.08615628675837118","0.08615628675837118"
"5439","0.08615628675837118","0.08615628675837118","0.08615628675837118"
"5440","0.08615628675837118","0.08615628675837118","0.08615628675837118"
"5444","0.08615628675837118","0.08615628675837118","0.08615628675837118"
"5450","0.08615628675837118","0.08615628675837118","0.08615628675837118"
"5474","0.08615628675837118","0.08615628675837118","0.08615628675837118"
"5484","0.08615628675837118","0.08615628675837118","0.08615628675837118"
"5487","0.08615628675837118","0.08615628675837118","0.08615628675837118"
"5501","0.08718533451445096","0.08718533451445096","0.08718533451445096"
"5518","0.08718533451445096","0.08718533451445096","0.08718533451445096"
"5521","0.08718533451445096","0.08718533451445096","0.08718533451445096"
"5534","0.08718533451445096","0.08718533451445096","0.08718533451445096"
"5536","0.08718533451445096","0.08718533451445096","0.08718533451445096"
"5545","0.08718533451445096","0.08718533451445096","0.08718533451445096"
"5548","0.08718533451445096","0.08718533451445096","0.08718533451445096"
"5562","0.08718533451445096","0.08718533451445096","0.08718533451445096"
"5571","0.08718533451445096","0.08718533451445096","0.08718533451445096"
"5582","0.08718533451445096","0.08718533451445096","0.08718533451445096"
"5584","0.08718533451445096","0.08718533451445096","0.08718533451445096"
"5588","0.08718533451445096","0.08718533451445096","0.08718533451445096"
"5589","0.08718533451445096","0.08718533451445096","0.08718533451445096"
"5594","0.08718533451445096","0.08718533451445096","0.08718533451445096"
"5597","0.08718533451445096","0.08718533451445096","0.08718533451445096"
"5605","0.08769805349946769","0.08769805349946769","0.08769805349946769"
"5614","0.08821065714805598","0.08821065714805598","0.08821065714805598"
"5615","0.08821065714805598","0.08821065714805598","0.08821065714805598"
"5617","0.08821065714805598","0.08821065714805598","0.08821065714805598"
"5622","0.08821065714805598","0.08821065714805598","0.08821065714805598"
"5629","0.08821065714805598","0.08821065714805598","0.08821065714805598"
"5630","0.08821065714805598","0.08821065714805598","0.08821065714805598"
"5641","0.08821065714805598","0.08821065714805598","0.08821065714805598"
"5645","0.08821065714805598","0.08821065714805598","0.08821065714805598"
"5646","0.08821065714805598","0.08821065714805598","0.08821065714805598"
"5654","0.08821065714805598","0.08821065714805598","0.08821065714805598"
"5662","0.08821065714805598","0.08821065714805598","0.08821065714805598"
"5665","0.08821065714805598","0.08821065714805598","0.08821065714805598"
"5684","0.08821065714805598","0.08821065714805598","0.08821065714805598"
"5686","0.08821065714805598","0.08821065714805598","0.08821065714805598"
"5711","0.088313790225431","0.088313790225431","0.088313790225431"
"5715","0.08872003533132929","0.08872003533132929","0.08872003533132929"
"5742","0.08923246440342897","0.08923246440342897","0.08923246440342897"
"5745","0.08923246440342897","0.08923246440342897","0.08923246440342897"
"5754","0.08923246440342897","0.08923246440342897","0.08923246440342897"
"5756","0.08923246440342897","0.08923246440342897","0.08923246440342897"
"5757","0.08923246440342897","0.08923246440342897","0.08923246440342897"
"5758","0.08923246440342897","0.08923246440342897","0.08923246440342897"
"5765","0.08923246440342897","0.08923246440342897","0.08923246440342897"
"5766","0.08923246440342897","0.08923246440342897","0.08923246440342897"
"5770","0.08923246440342897","0.08923246440342897","0.08923246440342897"
"5773","0.08923246440342897","0.08923246440342897","0.08923246440342897"
"5774","0.08923246440342897","0.08923246440342897","0.08923246440342897"
"5779","0.08923246440342897","0.08923246440342897","0.08923246440342897"
"5796","0.08923246440342897","0.08923246440342897","0.08923246440342897"
"5797","0.08923246440342897","0.08923246440342897","0.08923246440342897"
"5801","0.08923246440342897","0.08923246440342897","0.08923246440342897"
"5808","0.08923246440342897","0.08923246440342897","0.08923246440342897"
"5818","0.08923246440342897","0.08923246440342897","0.08923246440342897"
"5825","0.08973862541254861","0.08973862541254861","0.08973862541254861"
"5836","0.09025084130792264","0.09025084130792264","0.09025084130792264"
"5848","0.09025084130792264","0.09025084130792264","0.09025084130792264"
"5849","0.09025084130792264","0.09025084130792264","0.09025084130792264"
"5853","0.09025084130792264","0.09025084130792264","0.09025084130792264"
"5856","0.09025084130792264","0.09025084130792264","0.09025084130792264"
"5868","0.09025084130792264","0.09025084130792264","0.09025084130792264"
"5877","0.09025084130792264","0.09025084130792264","0.09025084130792264"
"5880","0.09025084130792264","0.09025084130792264","0.09025084130792264"
"5884","0.09025084130792264","0.09025084130792264","0.09025084130792264"
"5890","0.09025084130792264","0.09025084130792264","0.09025084130792264"
"5891","0.09025084130792264","0.09025084130792264","0.09025084130792264"
"5902","0.09025084130792264","0.09025084130792264","0.09025084130792264"
"5905","0.09025084130792264","0.09025084130792264","0.09025084130792264"
"5910","0.09025084130792264","0.09025084130792264","0.09025084130792264"
"5923","0.09025084130792264","0.09025084130792264","0.09025084130792264"
"5928","0.09025084130792264","0.09025084130792264","0.09025084130792264"
"5937","0.09096299464208632","0.09096299464208632","0.09096299464208632"
"5938","0.09106598800868874","0.09106598800868874","0.09106598800868874"
"5941","0.09126901943133381","0.09126901943133381","0.09126901943133381"
"5945","0.09126901943133381","0.09126901943133381","0.09126901943133381"
"5948","0.09126901943133381","0.09126901943133381","0.09126901943133381"
"5957","0.09126901943133381","0.09126901943133381","0.09126901943133381"
"5967","0.09126901943133381","0.09126901943133381","0.09126901943133381"
"5973","0.09126901943133381","0.09126901943133381","0.09126901943133381"
"5976","0.09126901943133381","0.09126901943133381","0.09126901943133381"
"5980","0.09126901943133381","0.09126901943133381","0.09126901943133381"
"5997","0.09126901943133381","0.09126901943133381","0.09126901943133381"
"6001","0.09126901943133381","0.09126901943133381","0.09126901943133381"
"6008","0.09126901943133381","0.09126901943133381","0.09126901943133381"
"6024","0.09126901943133381","0.09126901943133381","0.09126901943133381"
"6027","0.09126901943133381","0.09126901943133381","0.09126901943133381"
"6033","0.09126901943133381","0.09126901943133381","0.09126901943133381"
"6055","0.09229135465244484","0.09229135465244484","0.09229135465244484"
"6077","0.09229135465244484","0.09229135465244484","0.09229135465244484"
"6079","0.09229135465244484","0.09229135465244484","0.09229135465244484"
"6080","0.09229135465244484","0.09229135465244484","0.09229135465244484"
"6088","0.09229135465244484","0.09229135465244484","0.09229135465244484"
"6090","0.09229135465244484","0.09229135465244484","0.09229135465244484"
"6097","0.09229135465244484","0.09229135465244484","0.09229135465244484"
"6104","0.09229135465244484","0.09229135465244484","0.09229135465244484"
"6115","0.09229135465244484","0.09229135465244484","0.09229135465244484"
"6121","0.09229135465244484","0.09229135465244484","0.09229135465244484"
"6126","0.09229135465244484","0.09229135465244484","0.09229135465244484"
"6138","0.09229135465244484","0.09229135465244484","0.09229135465244484"
"6140","0.09229135465244484","0.09229135465244484","0.09229135465244484"
"6147","0.09229135465244484","0.09229135465244484","0.09229135465244484"
"6151","0.09239137636429118","0.09239137636429118","0.09239137636429118"
"6153","0.09259430799752086","0.09259430799752086","0.09259430799752086"
"6171","0.09330021637437644","0.09330021637437644","0.09330021637437644"
"6180","0.09330021637437644","0.09330021637437644","0.09330021637437644"
"6184","0.09330021637437644","0.09330021637437644","0.09330021637437644"
"6188","0.09330021637437644","0.09330021637437644","0.09330021637437644"
"6190","0.09330021637437644","0.09330021637437644","0.09330021637437644"
"6197","0.09330021637437644","0.09330021637437644","0.09330021637437644"
"6201","0.09330021637437644","0.09330021637437644","0.09330021637437644"
"6202","0.09330021637437644","0.09330021637437644","0.09330021637437644"
"6206","0.09330021637437644","0.09330021637437644","0.09330021637437644"
"6209","0.09330021637437644","0.09330021637437644","0.09330021637437644"
"6222","0.09330021637437644","0.09330021637437644","0.09330021637437644"
"6226","0.09330021637437644","0.09330021637437644","0.09330021637437644"
"6233","0.09330021637437644","0.09330021637437644","0.09330021637437644"
"6237","0.09330021637437644","0.09330021637437644","0.09330021637437644"
"6241","0.09330021637437644","0.09330021637437644","0.09330021637437644"
"6244","0.09330021637437644","0.09330021637437644","0.09330021637437644"
"6260","0.09330021637437644","0.09330021637437644","0.09330021637437644"
"6262","0.09350314993619292","0.09350314993619292","0.09350314993619292"
"6269","0.09422059747976896","0.09422059747976896","0.09422059747976896"
"6270","0.09432348682299133","0.09432348682299133","0.09432348682299133"
"6281","0.09432348682299133","0.09432348682299133","0.09432348682299133"
"6282","0.09432348682299133","0.09432348682299133","0.09432348682299133"
"6294","0.09432348682299133","0.09432348682299133","0.09432348682299133"
"6298","0.09432348682299133","0.09432348682299133","0.09432348682299133"
"6307","0.09432348682299133","0.09432348682299133","0.09432348682299133"
"6310","0.09432348682299133","0.09432348682299133","0.09432348682299133"
"6313","0.09432348682299133","0.09432348682299133","0.09432348682299133"
"6319","0.09432348682299133","0.09432348682299133","0.09432348682299133"
"6323","0.09432348682299133","0.09432348682299133","0.09432348682299133"
"6335","0.09432348682299133","0.09432348682299133","0.09432348682299133"
"6338","0.09432348682299133","0.09432348682299133","0.09432348682299133"
"6343","0.09432348682299133","0.09432348682299133","0.09432348682299133"
"6344","0.09432348682299133","0.09432348682299133","0.09432348682299133"
"6350","0.09432348682299133","0.09432348682299133","0.09432348682299133"
"6352","0.09432348682299133","0.09432348682299133","0.09432348682299133"
"6358","0.09432348682299133","0.09432348682299133","0.09432348682299133"
"6371","0.09442350751875865","0.09442350751875865","0.09442350751875865"
"6381","0.0953435378089605","0.0953435378089605","0.0953435378089605"
"6383","0.0953435378089605","0.0953435378089605","0.0953435378089605"
"6388","0.0953435378089605","0.0953435378089605","0.0953435378089605"
"6397","0.0953435378089605","0.0953435378089605","0.0953435378089605"
"6403","0.0953435378089605","0.0953435378089605","0.0953435378089605"
"6415","0.0953435378089605","0.0953435378089605","0.0953435378089605"
"6423","0.0953435378089605","0.0953435378089605","0.0953435378089605"
"6427","0.0953435378089605","0.0953435378089605","0.0953435378089605"
"6431","0.0953435378089605","0.0953435378089605","0.0953435378089605"
"6439","0.0953435378089605","0.0953435378089605","0.0953435378089605"
"6441","0.0953435378089605","0.0953435378089605","0.0953435378089605"
"6443","0.0953435378089605","0.0953435378089605","0.0953435378089605"
"6448","0.0953435378089605","0.0953435378089605","0.0953435378089605"
"6456","0.0953435378089605","0.0953435378089605","0.0953435378089605"
"6460","0.0953435378089605","0.0953435378089605","0.0953435378089605"
"6466","0.0953435378089605","0.0953435378089605","0.0953435378089605"
"6472","0.0953435378089605","0.0953435378089605","0.0953435378089605"
"6474","0.0953435378089605","0.0953435378089605","0.0953435378089605"
"6485","0.09585203890606435","0.09585203890606435","0.09585203890606435"
"6487","0.09605486039234439","0.09605486039234439","0.09605486039234439"
"6495","0.0963632885112222","0.0963632885112222","0.0963632885112222"
"6496","0.0963632885112222","0.0963632885112222","0.0963632885112222"
"6511","0.0963632885112222","0.0963632885112222","0.0963632885112222"
"6512","0.0963632885112222","0.0963632885112222","0.0963632885112222"
"6516","0.0963632885112222","0.0963632885112222","0.0963632885112222"
"6523","0.0963632885112222","0.0963632885112222","0.0963632885112222"
"6527","0.0963632885112222","0.0963632885112222","0.0963632885112222"
"6535","0.0963632885112222","0.0963632885112222","0.0963632885112222"
"6536","0.0963632885112222","0.0963632885112222","0.0963632885112222"
"6537","0.0963632885112222","0.0963632885112222","0.0963632885112222"
"6539","0.0963632885112222","0.0963632885112222","0.0963632885112222"
"6540","0.0963632885112222","0.0963632885112222","0.0963632885112222"
"6552","0.0963632885112222","0.0963632885112222","0.0963632885112222"
"6553","0.0963632885112222","0.0963632885112222","0.0963632885112222"
"6556","0.0963632885112222","0.0963632885112222","0.0963632885112222"
"6557","0.0963632885112222","0.0963632885112222","0.0963632885112222"
"6563","0.0963632885112222","0.0963632885112222","0.0963632885112222"
"6566","0.0963632885112222","0.0963632885112222","0.0963632885112222"
"6576","0.0963632885112222","0.0963632885112222","0.0963632885112222"
"6579","0.0963632885112222","0.0963632885112222","0.0963632885112222"
"6580","0.0963632885112222","0.0963632885112222","0.0963632885112222"
"6586","0.0963632885112222","0.0963632885112222","0.0963632885112222"
"6596","0.09697721605381925","0.09697721605381925","0.09697721605381925"
"6604","0.09738274580229597","0.09738274580229597","0.09738274580229597"
"6607","0.09738274580229597","0.09738274580229597","0.09738274580229597"
"6611","0.09738274580229597","0.09738274580229597","0.09738274580229597"
"6628","0.09738274580229597","0.09738274580229597","0.09738274580229597"
"6631","0.09738274580229597","0.09738274580229597","0.09738274580229597"
"6644","0.09738274580229597","0.09738274580229597","0.09738274580229597"
"6645","0.09738274580229597","0.09738274580229597","0.09738274580229597"
"6646","0.09738274580229597","0.09738274580229597","0.09738274580229597"
"6652","0.09738274580229597","0.09738274580229597","0.09738274580229597"
"6660","0.09738274580229597","0.09738274580229597","0.09738274580229597"
"6674","0.09738274580229597","0.09738274580229597","0.09738274580229597"
"6677","0.09738274580229597","0.09738274580229597","0.09738274580229597"
"6679","0.09738274580229597","0.09738274580229597","0.09738274580229597"
"6686","0.09738274580229597","0.09738274580229597","0.09738274580229597"
"6692","0.09738274580229597","0.09738274580229597","0.09738274580229597"
"6693","0.09738274580229597","0.09738274580229597","0.09738274580229597"
"6696","0.09738274580229597","0.09738274580229597","0.09738274580229597"
"6701","0.09748550168868919","0.09748550168868919","0.09748550168868919"
"6737","0.09839919456036933","0.09839919456036933","0.09839919456036933"
"6743","0.09839919456036933","0.09839919456036933","0.09839919456036933"
"6748","0.09839919456036933","0.09839919456036933","0.09839919456036933"
"6750","0.09839919456036933","0.09839919456036933","0.09839919456036933"
"6760","0.09839919456036933","0.09839919456036933","0.09839919456036933"
"6763","0.09839919456036933","0.09839919456036933","0.09839919456036933"
"6764","0.09839919456036933","0.09839919456036933","0.09839919456036933"
"6776","0.09839919456036933","0.09839919456036933","0.09839919456036933"
"6781","0.09839919456036933","0.09839919456036933","0.09839919456036933"
"6783","0.09839919456036933","0.09839919456036933","0.09839919456036933"
"6790","0.09839919456036933","0.09839919456036933","0.09839919456036933"
"6804","0.09839919456036933","0.09839919456036933","0.09839919456036933"
"6816","0.09901274379566376","0.09901274379566376","0.09901274379566376"
"6827","0.09942080533072141","0.09942080533072141","0.09942080533072141"
"6828","0.09942080533072141","0.09942080533072141","0.09942080533072141"
"6829","0.09942080533072141","0.09942080533072141","0.09942080533072141"
"6831","0.09942080533072141","0.09942080533072141","0.09942080533072141"
"6835","0.09942080533072141","0.09942080533072141","0.09942080533072141"
"6837","0.09942080533072141","0.09942080533072141","0.09942080533072141"
"6856","0.09942080533072141","0.09942080533072141","0.09942080533072141"
"6870","0.09942080533072141","0.09942080533072141","0.09942080533072141"
"6887","0.09942080533072141","0.09942080533072141","0.09942080533072141"
"6895","0.09942080533072141","0.09942080533072141","0.09942080533072141"
"6899","0.09942080533072141","0.09942080533072141","0.09942080533072141"
"6901","0.09942080533072141","0.09942080533072141","0.09942080533072141"
"6903","0.09942080533072141","0.09942080533072141","0.09942080533072141"
"6925","0.09993280325290661","0.09993280325290661","0.09993280325290661"
"6935","0.10044075703773116","0.10044075703773116","0.10044075703773116"
"6945","0.10044075703773116","0.10044075703773116","0.10044075703773116"
"6948","0.10044075703773116","0.10044075703773116","0.10044075703773116"
"6951","0.10044075703773116","0.10044075703773116","0.10044075703773116"
"6956","0.10044075703773116","0.10044075703773116","0.10044075703773116"
"6962","0.10044075703773116","0.10044075703773116","0.10044075703773116"
"6974","0.10044075703773116","0.10044075703773116","0.10044075703773116"
"6981","0.10044075703773116","0.10044075703773116","0.10044075703773116"
"6988","0.10044075703773116","0.10044075703773116","0.10044075703773116"
"6995","0.10044075703773116","0.10044075703773116","0.10044075703773116"
"7005","0.10044075703773116","0.10044075703773116","0.10044075703773116"
"7008","0.10044075703773116","0.10044075703773116","0.10044075703773116"
"7011","0.10044075703773116","0.10044075703773116","0.10044075703773116"
"7018","0.10044075703773116","0.10044075703773116","0.10044075703773116"
"7019","0.10044075703773116","0.10044075703773116","0.10044075703773116"
"7052","0.10146166383791243","0.10146166383791243","0.10146166383791243"
"7057","0.10146166383791243","0.10146166383791243","0.10146166383791243"
"7060","0.10146166383791243","0.10146166383791243","0.10146166383791243"
"7062","0.10146166383791243","0.10146166383791243","0.10146166383791243"
"7065","0.10146166383791243","0.10146166383791243","0.10146166383791243"
"7067","0.10146166383791243","0.10146166383791243","0.10146166383791243"
"7078","0.10146166383791243","0.10146166383791243","0.10146166383791243"
"7091","0.10146166383791243","0.10146166383791243","0.10146166383791243"
"7092","0.10146166383791243","0.10146166383791243","0.10146166383791243"
"7095","0.10146166383791243","0.10146166383791243","0.10146166383791243"
"7113","0.10146166383791243","0.10146166383791243","0.10146166383791243"
"7115","0.10146166383791243","0.10146166383791243","0.10146166383791243"
"7122","0.10146166383791243","0.10146166383791243","0.10146166383791243"
"7138","0.10146166383791243","0.10146166383791243","0.10146166383791243"
"7150","0.10248479573678403","0.10248479573678403","0.10248479573678403"
"7160","0.10248479573678403","0.10248479573678403","0.10248479573678403"
"7163","0.10248479573678403","0.10248479573678403","0.10248479573678403"
"7167","0.10248479573678403","0.10248479573678403","0.10248479573678403"
"7174","0.10248479573678403","0.10248479573678403","0.10248479573678403"
"7189","0.10248479573678403","0.10248479573678403","0.10248479573678403"
"7201","0.10248479573678403","0.10248479573678403","0.10248479573678403"
"7207","0.10248479573678403","0.10248479573678403","0.10248479573678403"
"7208","0.10248479573678403","0.10248479573678403","0.10248479573678403"
"7213","0.10248479573678403","0.10248479573678403","0.10248479573678403"
"7215","0.10248479573678403","0.10248479573678403","0.10248479573678403"
"7227","0.10248479573678403","0.10248479573678403","0.10248479573678403"
"7237","0.10248479573678403","0.10248479573678403","0.10248479573678403"
"7239","0.10248479573678403","0.10248479573678403","0.10248479573678403"
"7240","0.10248479573678403","0.10248479573678403","0.10248479573678403"
"7242","0.10248479573678403","0.10248479573678403","0.10248479573678403"
"7246","0.10248479573678403","0.10248479573678403","0.10248479573678403"
"7249","0.10248479573678403","0.10248479573678403","0.10248479573678403"
"7261","0.10350752276842","0.10350752276842","0.10350752276842"
"7265","0.10350752276842","0.10350752276842","0.10350752276842"
"7270","0.10350752276842","0.10350752276842","0.10350752276842"
"7275","0.10350752276842","0.10350752276842","0.10350752276842"
"7276","0.10350752276842","0.10350752276842","0.10350752276842"
"7287","0.10350752276842","0.10350752276842","0.10350752276842"
"7293","0.10350752276842","0.10350752276842","0.10350752276842"
"7294","0.10350752276842","0.10350752276842","0.10350752276842"
"7299","0.10350752276842","0.10350752276842","0.10350752276842"
"7300","0.10350752276842","0.10350752276842","0.10350752276842"
"7302","0.10350752276842","0.10350752276842","0.10350752276842"
"7309","0.10350752276842","0.10350752276842","0.10350752276842"
"7316","0.10350752276842","0.10350752276842","0.10350752276842"
"7326","0.10350752276842","0.10350752276842","0.10350752276842"
"7330","0.10350752276842","0.10350752276842","0.10350752276842"
"7331","0.10350752276842","0.10350752276842","0.10350752276842"
"7333","0.10350752276842","0.10350752276842","0.10350752276842"
"7345","0.10350752276842","0.10350752276842","0.10350752276842"
"7346","0.10350752276842","0.10350752276842","0.10350752276842"
"7350","0.10350752276842","0.10350752276842","0.10350752276842"
"7358","0.10350752276842","0.10350752276842","0.10350752276842"
"7362","0.10371249827930924","0.10371249827930924","0.10371249827930924"
"7365","0.10401746926473797","0.10401746926473797","0.10401746926473797"
"7374","0.10452735159709092","0.10452735159709092","0.10452735159709092"
"7379","0.10452735159709092","0.10452735159709092","0.10452735159709092"
"7384","0.10452735159709092","0.10452735159709092","0.10452735159709092"
"7385","0.10452735159709092","0.10452735159709092","0.10452735159709092"
"7390","0.10452735159709092","0.10452735159709092","0.10452735159709092"
"7391","0.10452735159709092","0.10452735159709092","0.10452735159709092"
"7401","0.10452735159709092","0.10452735159709092","0.10452735159709092"
"7417","0.10452735159709092","0.10452735159709092","0.10452735159709092"
"7432","0.10452735159709092","0.10452735159709092","0.10452735159709092"
"7442","0.10452735159709092","0.10452735159709092","0.10452735159709092"
"7452","0.10452735159709092","0.10452735159709092","0.10452735159709092"
"7455","0.10452735159709092","0.10452735159709092","0.10452735159709092"
"7460","0.10452735159709092","0.10452735159709092","0.10452735159709092"
"7465","0.10452735159709092","0.10452735159709092","0.10452735159709092"
"7473","0.10483471139311558","0.10483471139311558","0.10483471139311558"
"7499","0.10554929971198462","0.10554929971198462","0.10554929971198462"
"7507","0.10554929971198462","0.10554929971198462","0.10554929971198462"
"7510","0.10554929971198462","0.10554929971198462","0.10554929971198462"
"7513","0.10554929971198462","0.10554929971198462","0.10554929971198462"
"7515","0.10554929971198462","0.10554929971198462","0.10554929971198462"
"7521","0.10554929971198462","0.10554929971198462","0.10554929971198462"
"7524","0.10554929971198462","0.10554929971198462","0.10554929971198462"
"7539","0.10554929971198462","0.10554929971198462","0.10554929971198462"
"7540","0.10554929971198462","0.10554929971198462","0.10554929971198462"
"7548","0.10554929971198462","0.10554929971198462","0.10554929971198462"
"7559","0.10554929971198462","0.10554929971198462","0.10554929971198462"
"7560","0.10554929971198462","0.10554929971198462","0.10554929971198462"
"7567","0.10554929971198462","0.10554929971198462","0.10554929971198462"
"7568","0.10554929971198462","0.10554929971198462","0.10554929971198462"
"7575","0.10554929971198462","0.10554929971198462","0.10554929971198462"
"7576","0.10554929971198462","0.10554929971198462","0.10554929971198462"
"7579","0.10554929971198462","0.10554929971198462","0.10554929971198462"
"7588","0.10636132461137085","0.10636132461137085","0.10636132461137085"
"7592","0.10656610139935607","0.10656610139935607","0.10656610139935607"
"7601","0.10656610139935607","0.10656610139935607","0.10656610139935607"
"7607","0.10656610139935607","0.10656610139935607","0.10656610139935607"
"7609","0.10656610139935607","0.10656610139935607","0.10656610139935607"
"7614","0.10656610139935607","0.10656610139935607","0.10656610139935607"
"7615","0.10656610139935607","0.10656610139935607","0.10656610139935607"
"7622","0.10656610139935607","0.10656610139935607","0.10656610139935607"
"7639","0.10656610139935607","0.10656610139935607","0.10656610139935607"
"7640","0.10656610139935607","0.10656610139935607","0.10656610139935607"
"7642","0.10656610139935607","0.10656610139935607","0.10656610139935607"
"7645","0.10656610139935607","0.10656610139935607","0.10656610139935607"
"7651","0.10656610139935607","0.10656610139935607","0.10656610139935607"
"7653","0.10656610139935607","0.10656610139935607","0.10656610139935607"
"7657","0.10656610139935607","0.10656610139935607","0.10656610139935607"
"7660","0.10656610139935607","0.10656610139935607","0.10656610139935607"
"7662","0.10656610139935607","0.10656610139935607","0.10656610139935607"
"7668","0.10656610139935607","0.10656610139935607","0.10656610139935607"
"7671","0.10656610139935607","0.10656610139935607","0.10656610139935607"
"7675","0.10656610139935607","0.10656610139935607","0.10656610139935607"
"7687","0.10656610139935607","0.10656610139935607","0.10656610139935607"
