"Step","251028_normalized_zwidth_v1 - geom/px","251028_normalized_zwidth_v1 - geom/px__MIN","251028_normalized_zwidth_v1 - geom/px__MAX"
"2284","0.11999999949475751","0.11999999949475751","0.11999999949475751"
"2296","0.11999999949475751","0.11999999949475751","0.11999999949475751"
"2303","0.12059999947960023","0.12059999947960023","0.12059999947960023"
"2322","0.12199999944423326","0.12199999944423326","0.12199999944423326"
"2329","0.12199999944423326","0.12199999944423326","0.12199999944423326"
"2335","0.12199999944423326","0.12199999944423326","0.12199999944423326"
"2344","0.12199999944423326","0.12199999944423326","0.12199999944423326"
"2347","0.12199999944423326","0.12199999944423326","0.12199999944423326"
"2353","0.12199999944423326","0.12199999944423326","0.12199999944423326"
"2357","0.12199999944423326","0.12199999944423326","0.12199999944423326"
"2364","0.12199999944423326","0.12199999944423326","0.12199999944423326"
"2374","0.12199999944423326","0.12199999944423326","0.12199999944423326"
"2376","0.12199999944423326","0.12199999944423326","0.12199999944423326"
"2379","0.12199999944423326","0.12199999944423326","0.12199999944423326"
"2383","0.12199999944423326","0.12199999944423326","0.12199999944423326"
"2397","0.12199999944423326","0.12199999944423326","0.12199999944423326"
"2401","0.12199999944423326","0.12199999944423326","0.12199999944423326"
"2407","0.12199999944423326","0.12199999944423326","0.12199999944423326"
"2411","0.12219999943918083","0.12219999943918083","0.12219999943918083"
"2420","0.12399999939370901","0.12399999939370901","0.12399999939370901"
"2422","0.12399999939370901","0.12399999939370901","0.12399999939370901"
"2423","0.12399999939370901","0.12399999939370901","0.12399999939370901"
"2429","0.12399999939370901","0.12399999939370901","0.12399999939370901"
"2430","0.12399999939370901","0.12399999939370901","0.12399999939370901"
"2455","0.12399999939370901","0.12399999939370901","0.12399999939370901"
"2460","0.12399999939370901","0.12399999939370901","0.12399999939370901"
"2481","0.12399999939370901","0.12399999939370901","0.12399999939370901"
"2486","0.12399999939370901","0.12399999939370901","0.12399999939370901"
"2488","0.12399999939370901","0.12399999939370901","0.12399999939370901"
"2489","0.12399999939370901","0.12399999939370901","0.12399999939370901"
"2492","0.12399999939370901","0.12399999939370901","0.12399999939370901"
"2502","0.12399999939370901","0.12399999939370901","0.12399999939370901"
"2511","0.12399999939370901","0.12399999939370901","0.12399999939370901"
"2512","0.12399999939370901","0.12399999939370901","0.12399999939370901"
"2521","0.12419999938865658","0.12419999938865658","0.12419999938865658"
"2523","0.12459999937855173","0.12459999937855173","0.12459999937855173"
"2534","0.12599999934318476","0.12599999934318476","0.12599999934318476"
"2538","0.12599999934318476","0.12599999934318476","0.12599999934318476"
"2543","0.12599999934318476","0.12599999934318476","0.12599999934318476"
"2549","0.12599999934318476","0.12599999934318476","0.12599999934318476"
"2550","0.12599999934318476","0.12599999934318476","0.12599999934318476"
"2552","0.12599999934318476","0.12599999934318476","0.12599999934318476"
"2564","0.12599999934318476","0.12599999934318476","0.12599999934318476"
"2566","0.12599999934318476","0.12599999934318476","0.12599999934318476"
"2573","0.12599999934318476","0.12599999934318476","0.12599999934318476"
"2574","0.12599999934318476","0.12599999934318476","0.12599999934318476"
"2579","0.12599999934318476","0.12599999934318476","0.12599999934318476"
"2584","0.12599999934318476","0.12599999934318476","0.12599999934318476"
"2587","0.12599999934318476","0.12599999934318476","0.12599999934318476"
"2591","0.12599999934318476","0.12599999934318476","0.12599999934318476"
"2600","0.12599999934318476","0.12599999934318476","0.12599999934318476"
"2607","0.12599999934318476","0.12599999934318476","0.12599999934318476"
"2613","0.12599999934318476","0.12599999934318476","0.12599999934318476"
"2622","0.12599999934318476","0.12599999934318476","0.12599999934318476"
"2625","0.12599999934318476","0.12599999934318476","0.12599999934318476"
"2647","0.1279999992926605","0.1279999992926605","0.1279999992926605"
"2656","0.1279999992926605","0.1279999992926605","0.1279999992926605"
"2663","0.1279999992926605","0.1279999992926605","0.1279999992926605"
"2664","0.1279999992926605","0.1279999992926605","0.1279999992926605"
"2671","0.1279999992926605","0.1279999992926605","0.1279999992926605"
"2673","0.1279999992926605","0.1279999992926605","0.1279999992926605"
"2674","0.1279999992926605","0.1279999992926605","0.1279999992926605"
"2677","0.1279999992926605","0.1279999992926605","0.1279999992926605"
"2684","0.1279999992926605","0.1279999992926605","0.1279999992926605"
"2685","0.1279999992926605","0.1279999992926605","0.1279999992926605"
"2701","0.1279999992926605","0.1279999992926605","0.1279999992926605"
